index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
5627   0.0190        -0.0000       -0.0000       -0.0098       0.6879        -0.4387       -0.4677       0.2489        -0.7605       
5628   0.0196        -0.0000       -0.0000       -0.0143       1.2756        0.3333        1.2161        0.1922        0.3933        
5629   0.0133        0.0000        0.0000        -0.0070       0.5840        -0.4310       -0.3294       -0.2164       -0.8927       
5630   0.0164        -0.0000       -0.0000       0.0158        0.4957        0.2462        0.0556        0.4266        -0.9881       
5631   0.0164        0.0000        -0.0000       -0.0117       0.6142        0.1613        -0.3549       0.4747        -0.8565       
5632   0.0187        0.0000        -0.0000       0.0029        0.6300        0.0186        -0.5343       -0.3334       -0.8368       
5633   0.0164        -0.0000       0.0000        0.0145        0.1663        0.1543        0.0002        0.0620        -1.2061       
5634   0.0169        0.0000        0.0000        0.0049        0.8765        -0.2050       0.3440        0.7797        -0.4655       
5635   0.0033        -0.0000       0.0000        0.0018        0.8837        -0.7574       -0.3948       0.2266        -0.4529       
5636   0.0192        -0.0000       -0.0000       0.0187        1.3277        -0.6782       -0.5112       1.0206        0.5290        
5637   0.0165        -0.0000       -0.0000       -0.0126       0.8456        -0.3088       -0.6690       -0.4150       -0.5186       
5638   0.0093        -0.0000       -0.0000       0.0052        0.5534        0.3814        -0.2615       -0.3040       -0.9275       
5639   0.0183        0.0000        -0.0000       0.0115        0.9230        -0.8362       0.2111        -0.3288       -0.3818       
5640   0.0198        0.0000        -0.0000       -0.0166       1.1982        0.0070        0.0333        -1.1977       0.2020        
5641   0.0170        -0.0000       -0.0000       0.0080        0.8611        0.8420        -0.1644       -0.0749       -0.4922       
5642   0.0132        -0.0000       -0.0000       -0.0005       0.8823        0.1795        0.7432        -0.4402       -0.4554       
5643   0.0081        -0.0000       0.0000        -0.0011       1.3313        -0.9455       0.9147        0.2041        0.5385        
5644   0.0186        -0.0000       0.0000        0.0027        0.5078        0.0281        -0.0340       0.5059        -0.9758       
5645   0.0168        -0.0000       -0.0000       -0.0121       0.6976        0.5708        0.3709        -0.1527       -0.7471       
5646   0.0191        0.0000        0.0000        0.0042        0.5425        -0.2475       -0.4069       0.2597        -0.9394       
5647   0.0067        -0.0000       -0.0000       0.0003        1.0094        -0.6313       -0.7848       0.0667        -0.2149       
5648   0.0183        -0.0000       0.0000        0.0131        1.2270        0.7881        0.9254        0.1677        0.2718        
5649   0.0142        0.0000        -0.0000       0.0026        0.5815        0.3398        -0.0772       -0.4655       -0.8957       
5650   0.0175        -0.0000       0.0000        0.0019        0.2527        -0.0081       0.2120        -0.1373       -1.1699       
5651   0.0083        -0.0000       0.0000        -0.0057       0.3383        0.0694        0.2878        -0.1636       -1.1194       
5652   0.0143        0.0000        -0.0000       0.0060        1.1770        -0.2032       1.0150        -0.5602       0.1516        
5653   0.0165        0.0000        0.0000        0.0010        0.6242        -0.0785       -0.6079       0.1183        -0.8441       
5654   0.0129        0.0000        0.0000        -0.0086       0.7667        -0.3137       0.3453        0.6084        -0.6460       
5655   0.0154        -0.0000       -0.0000       -0.0020       0.6320        -0.1611       -0.1527       0.5917        -0.8344       
5656   0.0125        0.0000        0.0000        0.0103        0.9293        0.0025        -0.8968       -0.2434       -0.3702       
5657   0.0180        -0.0000       -0.0000       -0.0114       0.5751        -0.2439       -0.4396       -0.2793       -0.9029       
5658   0.0141        -0.0000       -0.0000       -0.0077       0.6037        0.0614        0.4757        -0.3665       -0.8693       
5659   0.0197        -0.0000       0.0000        0.0049        0.7096        0.6933        -0.1279       -0.0808       -0.7302       
5660   0.0182        0.0000        0.0000        -0.0117       0.8455        0.4804        -0.6083       0.3377        -0.5189       
5661   0.0171        -0.0000       -0.0000       -0.0046       1.3380        -0.6672       -0.8811       -0.7541       0.5566        
5662   0.0191        0.0000        -0.0000       -0.0070       0.7432        -0.1955       0.4978        0.5161        -0.6813       
5663   0.0121        -0.0000       0.0000        0.0118        0.4681        0.1815        -0.1522       0.4038        -1.0146       
5664   0.0149        0.0000        -0.0000       -0.0100       0.6301        0.3635        0.5141        -0.0248       -0.8367       
5665   0.0160        0.0000        -0.0000       -0.0075       1.0876        0.1250        -0.0356       -1.0798       -0.0509       
5666   0.0174        -0.0000       -0.0000       0.0114        0.9654        0.0498        -0.3060       0.9142        -0.3018       
5667   0.0176        -0.0000       -0.0000       0.0084        0.7947        -0.3059       0.6596        0.3209        -0.6022       
5668   0.0174        -0.0000       0.0000        0.0054        0.6261        -0.0666       -0.1051       0.6137        -0.8417       
5669   0.0115        0.0000        0.0000        -0.0021       0.5990        0.1671        -0.3199       0.4781        -0.8750       
5670   0.0178        -0.0000       -0.0000       0.0031        0.1916        -0.1627       -0.0677       0.0753        -1.1970       
5671   0.0138        -0.0000       -0.0000       0.0042        0.2472        -0.1958       -0.1151       0.0976        -1.1726       
5672   0.0152        0.0000        0.0000        0.0110        0.4929        -0.1599       -0.4096       -0.2227       -0.9908       
5673   0.0182        -0.0000       0.0000        0.0012        0.2622        -0.0191       0.1654        -0.2026       -1.1650       
5674   0.0178        -0.0000       0.0000        0.0106        1.1781        0.2495        -0.9832       -0.5993       0.1543        
5675   0.0196        -0.0000       0.0000        0.0148        0.4288        -0.2611       0.2288        0.2518        -1.0498       
5676   0.0130        0.0000        0.0000        -0.0052       0.8777        0.7972        -0.1988       -0.3087       -0.4633       
5677   0.0197        -0.0000       -0.0000       -0.0012       0.5370        0.2972        0.4414        0.0721        -0.9453       
5678   0.0191        -0.0000       0.0000        0.0030        0.8218        0.3941        0.1861        0.6967        -0.5584       
5679   0.0162        -0.0000       0.0000        0.0162        0.8261        0.1194        0.6002        -0.5549       -0.5514       
5680   0.0113        -0.0000       -0.0000       0.0068        0.5429        -0.4485       -0.2879       0.1033        -0.9391       
5681   0.0157        -0.0000       0.0000        0.0129        0.5994        0.1096        0.0506        -0.5872       -0.8744       
5682   0.0172        0.0000        -0.0000       0.0053        0.5669        -0.5239       0.2164        -0.0078       -0.9124       
5683   0.0159        -0.0000       -0.0000       -0.0113       0.4370        0.0756        -0.3024       -0.3062       -1.0428       
5684   0.0124        0.0000        -0.0000       -0.0006       1.1630        1.1375        -0.2165       0.1084        0.1189        
5685   0.0144        -0.0000       -0.0000       -0.0121       0.5712        -0.5181       0.1824        0.1568        -0.9075       
5686   0.0162        -0.0000       0.0000        0.0133        0.6188        -0.5051       0.3494        0.0756        -0.8508       
5687   0.0096        -0.0000       -0.0000       0.0046        0.9036        0.4292        0.6410        -0.4704       -0.4173       
5688   0.0124        0.0000        -0.0000       0.0016        0.7517        0.2589        -0.5941       0.3809        -0.6687       
5689   0.0170        0.0000        0.0000        0.0077        0.9265        0.3080        0.6271        -0.6086       -0.3752       
5690   0.0182        -0.0000       -0.0000       -0.0159       1.2212        1.2185        0.0682        -0.0459       0.2577        
5691   0.0196        -0.0000       0.0000        0.0052        0.9093        -0.7634       -0.0602       -0.4903       -0.4068       
5692   0.0171        0.0000        0.0000        -0.0067       0.5398        -0.2685       -0.3093       0.3517        -0.9423       
5693   0.0184        -0.0000       -0.0000       0.0106        1.0949        0.7417        -0.8004       0.0899        -0.0350       
5694   0.0198        0.0000        0.0000        0.0054        0.4151        -0.2206       0.2478        -0.2495       -1.0614       
5695   0.0172        0.0000        0.0000        -0.0118       0.4874        0.1837        -0.3344       -0.3033       -0.9961       
5696   0.0139        0.0000        -0.0000       0.0128        0.7793        -0.1962       0.7533        0.0370        -0.6264       
5697   0.0173        0.0000        -0.0000       0.0087        0.5847        -0.5364       0.1982        -0.1219       -0.8919       
5698   0.0109        -0.0000       -0.0000       0.0090        0.7162        -0.1013       0.6297        0.3258        -0.7209       
5699   0.0186        -0.0000       -0.0000       0.0157        0.7445        0.0434        0.0073        -0.7432       -0.6795       
